Movie Title,Rating,Actors
Ходячий замок,8.2,"Chieko Baishô, Takuya Kimura, Akihiro Miwa, Tatsuya Gashûin, Ryunosuke Kamiki, Mitsunori Isaki, Yô Ôizumi, Akio Ôtsuka, Daijirô Harada, Haruko Katô, Jean Simmons, Christian Bale, Lauren Bacall, Blythe Danner, Emily Mortimer, Josh Hutcherson, Billy Crystal, Jena Malone, Crispin Freeman, Mark Silverman, Mari Devon, Liliana Mumy, Carlos Alazraqui, Newell Alexander, Rosemary Alexander, Julia Barnett, Susanne Blakeslee, Leslie Carrara-Rudolph, Mitch Carter, David Cowgill, Holly Dorff, Moosie Drier, Ike Eisenmann, Will Friedle, Bridget Hoffman, Richard Steven Horvitz, Sherry Hursey, Hope Levy, Christina MacGregor, Joel McCrary, Edie Mirman, Peter Renaday, Kristen Rutherford, Warren Sroka"
Расёмон,8.2,"Toshirô Mifune, Machiko Kyô, Masayuki Mori, Takashi Shimura, Minoru Chiaki, Kichijirô Ueda, Noriko Honma, Daisuke Katô"
Человек-Слон,8.2,"Anthony Hopkins, John Hurt, Anne Bancroft, John Gielgud, Wendy Hiller, Freddie Jones, Michael Elphick, Hannah Gordon, Helen Ryan, John Standing, Dexter Fletcher, Lesley Dunlop, Phoebe Nicholls, Pat Gorman, Claire Davenport, Orla Pederson, Patsy Smart, Frederick Treves, Stromboli, Richard Hunter, James Cormack, Robert Lewis Bush, Roy Evans, Joan Rhodes, Nula Conwell, Tony London, Alfie Curtis, Bernadette Milnes, Brenda Kempner, Carol Harrison, Hugh Manning, Dennis Burgess, Fanny Carby, William Morgan Sheppard, Kathleen Byron, Gerald Case, David Ryall, Deirdre Costello, Pauline Quirke, Kenny Baker, Chris Greener, Marcus Powell, Gilda Cohen, Lesley Scoble, Teri Scoble, Eiji Kusuhara, Robert Day, Patricia Hodge, Tommy Wright, Peter Davidson, John Rapley, Hugh Spight, Teresa Codling, Marion Betzold, Caroline Haigh, Florenzio Morgado, Victor Kravchenko, Beryl Hicks, Michele Amas, Lucie Alford, Penny Wright, Janie Kells, Lydia Lisle"
В случае убийства набирайте «М»,8.2,"Ray Milland, Grace Kelly, Robert Cummings, John Williams, Anthony Dawson, Leo Britt, Patrick Allen, George Leigh, George Alderson, Robin Hughes"
Китайский квартал,8.1,"Jack Nicholson, Faye Dunaway, John Huston, Perry Lopez, John Hillerman, Darrell Zwerling, Diane Ladd, Roy Jenson, Roman Polanski, Richard Bakalyan, Joe Mantell, Bruce Glover, Nandu Hinds, James O'Rear, James Hong, Beulah Quo, Jerry Fujikawa, Belinda Palmer, Roy Roberts, Noble Willingham, Elliott Montgomery, Rance Howard, George Justin, C.O. Erickson, Fritzi Burr, Charles Knapp, Claudio Martínez, Freddie Roberto, Allan Warnick, John Holland, Jesse Vint, Jim Burk, Denny Arnold, Burt Young, Elizabeth Harding, John Rogers, Cecil Elliott, Paul Jenkins, Lee de Broux, Bob Golden"
Унесенные ветром,8.2,"Thomas Mitchell, Barbara O'Neil, Vivien Leigh, Evelyn Keyes, Ann Rutherford, George Reeves, Fred Crane, Hattie McDaniel, Oscar Polk, Butterfly McQueen, Victor Jory, Everett Brown, Howard Hickman, Alicia Rhett, Leslie Howard, Olivia de Havilland, Rand Brooks, Carroll Nye, Clark Gable, Laura Hope Crews, Eddie 'Rochester' Anderson, Harry Davenport, Leona Roberts, Jane Darwell, Ona Munson, Paul Hurst, Isabel Jewell, Cammie King Conlon, Eric Linden, J.M. Kerrigan, Ward Bond, Jackie Moran, Cliff Edwards, Lillian Kemble-Cooper, Yakima Canutt, Marcella Martin, Louis Jean Heydt, Mickey Kuhn, Olin Howland, Irving Bacon, Robert Elliott, William Bakewell, Mary Anderson"
"Карты, деньги, два ствола",8.1,"Jason Flemyng, Dexter Fletcher, Nick Moran, Jason Statham, Steven Mackintosh, Nicholas Rowe, Nick Marcq, Charles Forbes, Vinnie Jones, Lenny McLean, Peter McNicholl, P.H. Moriarty, Frank Harper, Steve Sweeney, Huggy Leaver, Ronnie Fox, Tony McMahon, Stephen Marcus, Vas Blackwood, Sting, Jake Abraham, Rob Brydon, Stephen Callender-Ferrier, Steve Collins, Elwin 'Chopper' David, Vera Day, Jimmy Flint, Alan Ford, Sid Golder, Alex Hall, John Houchin, Derek Howard, Danny John-Jules, Bal Jusar, Tim Maurice-Jones, Victor McGuire, Mark Mooney, Suzy Ratner, David Reid, Graham Stevens, James Tarbuck, Andrew Tiernan, Richard Vanstone, Matthew Vaughn"
Тайна в его глазах,8.2,"Soledad Villamil, Ricardo Darín, Carla Quevedo, Pablo Rago, Javier Godino, Bárbara Palladino, Rudy Romano, Alejandro Abelenda, Mario Alarcón, Guillermo Francella, Sebastián Blanco, Mariano Argento, José Luis Gioia, Juan José Ortíz, Kiko Cerone, Fernando Pardo, Maximiliano Trento, Sergio Santana, Elvio Duvini, David Di Nápoli, Pedro Kochdilian, Oscar Sánchez, Gabriela Daniell, Alicia Haydée Pennachi, Darío Valenzuela, Carlos Mele, Iván Sosa, Judith Buchalter, Héctor La Porta, Liliana Cuomo, Alejandro Pérez"
«V» значит Вендетта,8.1,"Natalie Portman, Hugo Weaving, Stephen Rea, Stephen Fry, John Hurt, Tim Pigott-Smith, Rupert Graves, Roger Allam, Ben Miles, Sinéad Cusack, Natasha Wightman, John Standing, Eddie Marsan, Clive Ashborn, Emma Field-Rayner, Ian Burfield, Mark Phoenix, Alister Mazzotti, Billie Cook, Guy Henry, Cosima Shaw, Megan Gay, Roderic Culver, Tara Hacking, Andy Rashleigh, Chad Stahelski, Antje Rau, Amelda Brown, Richard Campbell, Patricia Gannon, Mark Longhurst, Simon Holmes, Charles Cork, John Ringham, Oliver Bradshaw, Jack Schouten, Caoimhe Murdock, Juliet Howland, Brin Rosser, Raife Patrick Burchell, Joseph Rye, Adrian Finighan, Malcolm Sinclair, Bradley Steve Ford, Madeleine Rakic-Platt, Selina Giles, Carsten Hayes, Derek Hutchinson, Martin Savage, Grant Burgin, Greg Donaldson, Imogen Poots, Jason Griffiths, Laura Greenwood, Kyra Meyer, Paul Antony-Barber, Anna Farnworth, Mary Stockley, Simon Newby, David Merheb, Daniel Donaldson, Dulcie Smart, Ben Posener, Ian T. Dickinson, Sophia New, Julie Brown, Gerard Gilroy, Eamon Geoghegan, Matthew Bates, David Leitch, Matt Wilkinson, Martin McGlade, Richard Laing, Michael Simkins, William Tapley"
Головоломка,8.1,"Amy Poehler, Phyllis Smith, Richard Kind, Bill Hader, Lewis Black, Mindy Kaling, Kaitlyn Dias, Diane Lane, Kyle MacLachlan, Paula Poundstone, Bobby Moynihan, Paula Pell, Dave Goelz, Frank Oz, Josh Cooley, Flea, John Ratzenberger, Carlos Alazraqui, Peter Sagal, Rashida Jones, Lori Alan, Gregg Berger, Aurora Blue, Veronika Bonell, Lola Cooley, John Cygan, Dani Dare, Andrea Datzman, Ronnie Del Carmen, Pete Docter, Keith Ferguson, Tony Fucile, Mary Gibbs, Randy Hahn, Carter Hastings, Jacob Hopkins, Emma Hudak, Evan Hudak, Dara Iruka, Molly Jackson, Daniella Jones, Sophia Lee Karadi, Elissa Knight, Erik Langley, Dawnn Lewis, Sherry Lynn, Tony Maki, Mona Marshall, Laraine Newman, Bret 'Brook' Parker, Nick Pitera, Phil Proctor, Murray Pearl Schaeffer, Patrick Seitz, Paris Van Dyke, Jim Ward, Lennon Wynn, Dashell Zamm"
Бешеный бык,8.1,"Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent, Nicholas Colasanto, Theresa Saldana, Mario Gallo, Frank Adonis, Joseph Bono, Frank Topham, Lori Anne Flax, Charles Scorsese, Don Dunphy, Bill Hanrahan, Rita Bennett, James V. Christy, Bernie Allen, Floyd Anderson, Gene LeBell, Harold Valan, Victor Magnotta, Johnny Barnes, John Thomas, Kenny Davis, Paul Carmello, Jimmy Lennon Sr., Bobby Rings, Kevin Mahon, Marty Denkin, Shay Duffin, Eddie Mustafa Muhammad, Dick Whittington, Jack Lotz, Kevin Breslin, Louis Raftis, Frank Shain, Coley Wallace, Fritzie Higgins, George Latka, Fred Dennis, Robert B. Loring, Johnny Turner, Vern De Paul, Chuck Hassett, Ken Richards, Peter Fain, Billy Varga, Harvey Parry, Ted Husing, Michael Badalucco, Thomas Beansy Lobasso, Paul Forrest, Peter Petrella, Sal Serafino Tomassetti, Geraldine Smith, Mardik Martin, Maryjane Lauria, Linda Artuso, Peter Savage, Daniel P. Conte, Joe Malanga, Sabine Turco Jr., Steve Orlando, Silvio García Jr., John Arceri, Joseph A. Morale, James Dimodica, Robert Uricola, Andrea Orlando, Allan Malamud, D.J. Blair, Laura James, Richard McMurray, Mary Albee, Lisa Katz, Candy Moore, Richard A. Berk, Theodore Saunders, Noah Young, Nick Trisko, Lou Tiano, Bob Evan Collins, Wally K. Berns, Allen Joseph, Bob Aaron, Glenn Leigh Marshall, Martin Scorsese"
"Три билборда на границе Эббинга, Миссури",8.1,"Frances McDormand, Caleb Landry Jones, Kerry Condon, Sam Rockwell, Alejandro Barrios, Clarke Peters, Darrell Britt-Gibson, Woody Harrelson, Abbie Cornish, Riya May Atwood, Selah Atwood, Lucas Hedges, Zeljko Ivanek, Amanda Warren, Malaya Rivera Drew, Sandy Martin, Peter Dinklage, Christopher Berry, Gregory Nassif St. John, Jerry Winsett, Kathryn Newton, John Hawkes, Samara Weaving, Jason Ledford, Allyssa Barley, William J. Harrison, Brendan Sexton III, Eleanor T. Threatt, Michael Aaron Milligan"
На игле,8.1,"Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd, Robert Carlyle, Kelly Macdonald, Peter Mullan, James Cosmo, Eileen Nicholas, Susan Vidler, Pauline Lynch, Shirley Henderson, Stuart McQuarrie, Irvine Welsh, Dale Winton, Keith Allen, Kevin Allen, Annie Louise Ross, Billy Riddoch, Fiona Bell, Vincent Friell, Hugh Ross, Victor Eadie, Kate Donnelly, Finlay Welsh, Eddie Nestor"
Мост через реку Квай,8.1,"William Holden, Alec Guinness, Jack Hawkins, Sessue Hayakawa, James Donald, Geoffrey Horne, André Morell, Peter Williams, John Boxer, Percy Herbert, Harold Goodwin, Ann Sears, Heihachirô Ôkawa, Keiichirô Katsumoto, M.R.B. Chakrabandhu, Vilaiwan Seeboonreaung, Ngamta Suphaphongs, Javanart Punynchoti, Kannikar Dowklee"
Клаус,8.2,"Jason Schwartzman, J.K. Simmons, Rashida Jones, Will Sasso, Neda Margrethe Labba, Sergio Pablos, Norm MacDonald, Joan Cusack, Evan Agos, Sky Alexis, Jaeden Bettencourt, Teddy Blum, Mila Brener, Sydney Brower, Finn Carr, Kendall Joy Hall, Hailey Hermida, Lexie Holland, Brooke Huckeba, Matthew McCann, Tucker Meek, Leo Miller, Joaquin Obradors, Víctor Pablos, Lucian Perez, Bailey Rae Fenderson, Maximus Riegel, Emma Shannon, Ayden Soria, Sunday Sturz, Hudson West, Gordon Wilcox, Emma Yarovinsky, Julian Zane, Brad Abrell, Cathy Cavadini, Bill Chott, Daniel Crook, Brian T. Finney, Stephen Hughes, Neil Kaplan, Sam McMurray, Amanda Philipson, Alyson Reed, DeeDee Rescher, Dwight Schultz, Lloyd Sherr, Helen Slayton-Hughes, Travis Willingham, Reiulf Aleksandersen, Sara Margrethe Oskal"
"Поймай меня, если сможешь",8.1,"Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye, Amy Adams, James Brolin, Brian Howe, Frank John Hughes, Steve Eastin, Chris Ellis, John Finn, Jennifer Garner, Nancy Lenehan, Ellen Pompeo, Elizabeth Banks, Guy Thauvette, Candice Azzara, Matthew Kimbrough, Joshua Boyd, Kaitlin Doubleday, Kelly McNair, Jonny Danks, Maggie Mellin, Thomas Kopache, Margaret Travolta, Jimmie F. Skaggs, Alex Hyde-White, Lilyan Chauvin, Eugene Fleming, Robert Ruth, Jennifer Manley, James Morrison, Robert Symonds, Jennifer Kan, Robert Curtis Brown, Kelly Hutchinson, Steve Witting, Wendy Worthington, Jane Bodle, J. Patrick McCormack, Brian Goodman, Ray Proscia, Sarah Lancaster, Jill Matson-Sachoff, Mike Baldridge, Joel Ewing, Ritchie Montgomery, Jim Antonio, Angela Sorensen, Jonathan Brent, Benita Krista Nall, Shane Edelman, Andrew Meeks, Morgan Rusler, Jane Edith Wilson, Dave Hager, Kyle Davis, Patrick Thomas O'Brien, Jaime Ray Newman, Deborah Kellner, Mercedes Cornett, Amy Acker, Robert Peters, James DuMont, Thomas Crawford, Sarah Rush, Malachi Throne, Alfred Dennis, Max Kerstein, Donna Kimball, Jan Munroe, Stephen Dunham, Brandon Keener, Jasmine Jessica Anthony, Anthony Powers, Lauren Cohn, Jeremy Howard, Jack Knight, Jamie Anderson, Kam Heskin, Ana Maria Quintana, Gerald R. Molen, Celine du Tertre, Stan Bly, Jamie Moss, Jessica Collins, Frank Abagnale Jr., Roger Léger, Jean-François Blanchard, Mathieu Gaudreault, Guy-Daniel Tremblay, Alex Bisping, Patrice Dussault, Paul Todd, Jake Wagner, Ashley Cohen, Kelly Cohen, Ellis Hall, Steven Meizler, Fred Datig, Joe Garagiola, Kitty Carlisle, Dominic Bond, Jean-François Brousseau, Francis Campeau, Raphaël Cardin, Marc-Antoine Côté, Antoine Drolet-Dumoulin, Léon Dussault-Gagné, Simon Houle-Gauthier, Vincent Généreux, Sébastien Jean, Pascal Larouche, William Lauzon, Florent Legault, Jason McNally, Julien Normandeau, David Parent-Laliberté, Alexandre Pépin, Nicolas Radeschi, Jonathan René, Samuel St. Amour"
Фарго,8.1,"William H. Macy, Steve Buscemi, Peter Stormare, Kristin Rudrüd, Harve Presnell, Tony Denman, Gary Houston, Sally Wingert, Kurt Schweickhardt, Larissa Kokernot, Melissa Peterman, Steve Reevis, Warren Keith, Steve Edelman, Sharon Anderson, Larry Brandenburg, James Gaulke, J. Todd Anderson, Michelle Suzanne LeDoux, Frances McDormand, John Carroll Lynch, Bruce Bohne, Petra Boden, Steve Park, Wayne A. Evenson, Cliff Rakerd, Jessica Shepherd, Peter Schmitz, Steven I. Schafer, Michelle Hutchison, David S. Lomax, José Feliciano, Bix Skahill, Bain Boehlke, Rose Stockton, Robert Ozasky, John Bandemer, Don Wescott"
Воин,8.1,"Joel Edgerton, Tom Hardy, Nick Nolte, Jennifer Morrison, Frank Grillo, Kevin Dunn, Maximiliano Hernández, Bryan Callen, Sam Sheridan, Fernando Chien, Jake McLaughlin, Vanessa Martinez, Denzel Whitaker, Carlos Miranda, Nick Lehane, Laura Chinn, Capri Thomas, Lexi Cowan, Noah Emmerich, Dan Caldwell, Tim Katz, Julia Stockstad, Josh Rosenthal, Kurt Angle, Erik Apple, Anthony Johnson, Nathan Marquardt, Roan Carneiro, Daniel Stevens, Panuvat Anthony Nanakornpanom, Hans Marrero, Yves Edwards, Amir Perets, Anthony Tambakis, Jimmy Cvetic, Jace Jeanes, Jake Digman, Richard Fike, Andre' Mason, James Houk, Aaron Kleiber, Raymond Rowe, Lambert R. Strayer, Roman Vasylyshyn, Jon Anik, Rashad Evans, Stephan Bonnar, Michelle Dawn Mooney, Tim Bickel, Jack Fisher, Jeff Hochendoner, Armon York Williams, Adam Stanley, James Dreussi, Kevin P. Hanley, Tammy Townsend, Etta Cox, Sandy Notaro, Francesca Ortenzio, Jaime Sinue Aguirre, Kelly Vinn, Tom McCue"
Человек-паук: Нет пути домой,8.2,"Tom Holland, Zendaya, Benedict Cumberbatch, Jacob Batalon, Jon Favreau, Jamie Foxx, Willem Dafoe, Alfred Molina, Benedict Wong, Tony Revolori, Marisa Tomei, Andrew Garfield, Tobey Maguire, Angourie Rice, Arian Moayed, Paula Newsome, Hannibal Buress, Martin Starr, J.B. Smoove, J.K. Simmons, Rhys Ifans, Charlie Cox, Thomas Haden Church, Haroon Khan, Emily Fong, Mary Rivera, Rudy Eisenzopf, Kathleen Cardoso, Jonathan Sam, Andrew Dunlap, Zany Dunlap, B. Clutch Dunlap, Minnah Dunlap, Ben VanderMey, Gary Weeks, Gregory Konow, Carol Dines, Anisa Nyell Johnson, Willie Burton, Mallory Hoff, Greg Clarkson, Regina Ting Chen, Robert Mitchel Owenby, Glenn Keogh, Paris Benjamin, Jwaundace Candece, Taylor St. Clair, Rolando Fernandez, Gabriella Cila, Darnell Appling, Ed Force, Michael Le, Dean Meminger, Frederick A. Brown, Cristo Fernández, Clay Savage"
Гран Торино,8.1,"Clint Eastwood, Christopher Carley, Bee Vang, Ahney Her, Brian Haley, Geraldine Hughes, Dreama Walker, Brian Howe, John Carroll Lynch, William Hill, Brooke Chia Thao, Chee Thao, Choua Kue, Scott Eastwood, Xia Soua Chang, Sonny Vue, Doua Moua, Greg Trzaskoma, John Johns, Davis Gloff, Thomas D. Mahard, Cory Hardrict, Nana Gbewonyo, Arthur Cartwright, Austin Douglas Smith, Conor Liam Callaghan, Michael E. Kurowski, Julia Ho, Maykao K. Lytongpao, Carlos Guadarrama, Andrew Tamez-Hull, Ramon Camacho, Antonio Mireles, Ia Vue Yang, Zoua Kue, Elvis Thao, Jerry Lee, Lee Mong Vang, Tru Hang, Alice Lor, Tong Pao Kue, Douacha Ly, Parng D. Yarng, Nelly Yang Sao Yia, Marty Bufalini, My-Ishia Cason-Brown, Clint Ward, Stephen Kue, Rochelle Winter, Claudia Rodgers, Vincent Bonasso"
Гарри Поттер и Дары смерти: Часть II,8.1,"Ralph Fiennes, Michael Gambon, Alan Rickman, Daniel Radcliffe, Rupert Grint, Emma Watson, Evanna Lynch, Domhnall Gleeson, Clémence Poésy, Warwick Davis, John Hurt, Helena Bonham Carter, Graham Duff, Anthony Allgood, Rusty Goffe, Jon Key, Kelly Macdonald, Jason Isaacs, Helen McCrory, Tom Felton, Ian Peck, Benn Northover, Ciarán Hinds, Hebe Beardsall, Matthew Lewis, Devon Murray, Jessie Cave, Afshan Azad, Isabella Laughland, Anna Shaffer, Georgina Leonidas, Freddie Stroma, Alfred Enoch, Katie Leung, William Melling, Sian Grace Phillips, Bonnie Wright, Ralph Ineson, Suzanne Toase, Maggie Smith, Jim Broadbent, Scarlett Hefner, Josh Herdman, Louis Cordice, Amber Evans, Ruby Evans, Miriam Margolyes, Gemma Jones, George Harris, David Thewlis, Julie Walters, Mark Williams, James Phelps, Oliver Phelps, Chris Rankin, David Bradley, Guy Henry, Nick Moran, Natalia Tena, Phil Wright, Garry Sayer, Tony Adkins, Dave Legeno, Penelope McGhie, Emma Thompson, Ellie Darcey-Alden, Ariella Paradise, Benedict Clarke, Leslie Phillips, Alfie McIlwain, Rohan Gotobed, Geraldine Somerville, Adrian Rawlins, Toby Papworth, Timothy Spall, Robbie Coltrane, Gary Oldman, Peter G. Reed, Judith Sharp, Emil Hostina, Bob Yves Van Hellenberg Hubar, Granville Saxton, Tony Kirwood, Ashley McGuire, Arthur Bowen, Daphne de Beistegui, Will Dunn, Jade Gordon, Bertie Gilbert, Helena Barlow, Ryan Turner"
Малышка на миллион,8.1,"Clint Eastwood, Hilary Swank, Morgan Freeman, Jay Baruchel, Mike Colter, Lucia Rijker, Brían F. O'Byrne, Anthony Mackie, Margo Martindale, Riki Lindhome, Michael Peña, Benito Martinez, Bruce MacVittie, David Powledge, Joe D'Angerio, Marcus Chait, Tom McCleister, Erica Grant, Naveen, Morgan Eastwood, Jamison Yang, Dean Familton, Louis Moret, Vincent Foster, Jon D. Schorle II, Marty Sammon, Steven M. Porter, Ray Corona, Ming Lo, Miguel Pérez, Jim Cantafio, Ted Grossman, Ned Eisenberg, Marco Rodríguez, Roy Nugent, Don Familton, Mark Thomason, Brian T. Finney, Spice Williams-Crosby, Kim Strauss, Rob Maron, Kirsten Berman, Susan Krebs, Sunshine Chantal Parkman, Kim Dannenberg, Eddie Bates"
Мой сосед Тоторо,8.1,"Noriko Hidaka, Chika Sakamoto, Shigesato Itoi, Sumi Shimamoto, Tanie Kitabayashi, Hitoshi Takagi, Hiroko Maruyama, Machiko Washio, Reiko Suzuki, Masashi Hirose, Toshiyuki Amagasa, Shigeru Chiba, Naoki Tatsuta, Tarako, Tomohiro Nishimura, Mitsuko Ishida, Chie Kôjiro, Daiki Nakamura, Yûko Mizutani, Akiko Hiramatsu, Ikue Ôtani, Dakota Fanning, Elle Fanning, Tim Daly, Pat Carroll, Lea Salonga, Frank Welker, Paul Butcher, Matt Adler, Newell Alexander, David Midthunder, Kristin Klabunde, J.P. Manoux, Evan Sabara, Kath Soucie, Yvonne Russo, Russi Taylor, Toochis Morin, Peter Renaday, Robert Clotworthy, Kimberly Guerrero, Bridget Hoffman, Zahn McClarnon, Katelin Petersen, Ashley Rose, Lisa Michelson, Cheryl Chase, Gregory Snegoff, Kenneth Hartman, Alexandra Kenworthy, Natalie Core, Steve Kramer, Lara Cody, Melanie MacQueen"
Безумный Макс: Дорога ярости,8.1,"Tom Hardy, Charlize Theron, Nicholas Hoult, Hugh Keays-Byrne, Josh Helman, Nathan Jones, Zoë Kravitz, Rosie Huntington-Whiteley, Riley Keough, Abbey Lee, Courtney Eaton, John Howard, Richard Carter, Iota, Angus Sampson, Jennifer Hagan, Megan Gale, Melissa Jaffer, Melita Jurisic, Gillian Jones, Joy Smithers, Antoinette Kellermann, Christina Koch, Jon Iles, Quentin Kenihan, Coco Jack Gillies, Chris Patton, Stephen Dunlevy, Richard Norton, Vincent Roxburgh, John Walton, Ben Smith-Petersen, Russ McCarroll, Judd Wild, Elizabeth Cunico, Greg van Borssum, Robert Jones, Sebastian Dickins, Darren Andrew Mitchell, Crusoe Kurddal, Shyan Tonga, Cass Cumerford, Albert Lee, Riley Paton, Ripley Voeten, Macyn Van Borssum, Hunter Stratton Boland, Nathan Jenkins, Fletcher Gill, Whiley Toll, Ferdinand Hengombe, Gadaffi Davsab, Noddy Alfred, Jackson Hengombe, Christian Fane, Callum Gallagher, Abel Hofflin, Lee Perry"
Дети небес,8.2,"Mohammad Amir Naji, Amir Farrokh Hashemian, Bahare Seddiqi, Nafise Jafar-Mohammadi, Fereshte Sarabandi, Kamal Mirkarimi, Behzad Rafi"
Бен-Гур,8.1,"Charlton Heston, Jack Hawkins, Haya Harareet, Stephen Boyd, Hugh Griffith, Martha Scott, Cathy O'Donnell, Sam Jaffe, Finlay Currie, Frank Thring, Terence Longdon, George Relph, André Morell"
12 лет рабства,8.1,"Chiwetel Ejiofor, Dwight Henry, Dickie Gravois, Bryan Batt, Ashley Dyke, Kelsey Scott, Quvenzhané Wallis, Cameron Zeigler, Tony Bentley, Scoot McNairy, Taran Killam, Christopher Berry, Bill Camp, Mister Mackey Jr., Chris Chalk, Craig Tate, Adepero Oduye, Storm Reid, Tom Proctor, Marc Macaulay, Vivian Fleming-Alvarez, Michael Kenneth Williams, Douglas M. Griffin, John McConnell, Marcus Lyle Brown, Richard Holden, Rob Steinberg, Paul Giamatti, Anwan Glover, Benedict Cumberbatch, James C. Victor, Liza J. Bennett, Nicole Collins, JD Evermore, Paul Dano, Michael Fassbender, Sarah Paulson, Lupita Nyong'o, Andy Dylan, Deneen Tyler, Mustafa Harris, Gregory Bright, Austin Purnell, Thomas Francis Murphy, Andre De'Sean Shanks, Kelvin Harrison Jr., Scott Michael Jefferson, Alfre Woodard, Isaiah Jackson, Garret Dillahunt, Topsy Chapman, Devin Maurice Evans, Brad Pitt, Jay Huguley, Devyn A. Tyler, Willo Jean-Baptiste"
Барри Линдон,8.1,"Ryan O'Neal, Marisa Berenson, Patrick Magee, Hardy Krüger, Steven Berkoff, Gay Hamilton, Marie Kean, Diana Körner, Murray Melvin, Frank Middlemass, André Morell, Arthur O'Sullivan, Godfrey Quigley, Leonard Rossiter, Philip Stone, Leon Vitali, John Bindon, Roger Booth, Billy Boyle, Jonathan Cecil, Peter Cellier, Geoffrey Chater, Anthony Dawes, Patrick Dawson, Bernard Hepton, Anthony Herrick, Barry Jackson, Wolf Kahler, Pat Laffan, Hans Meyer, Ferdy Mayne, David Morley, Liam Redmond, Pat Roach, Dominic Savage, Frederick Schiller, George Sewell, Anthony Sharp, John Sharp, Roy Spencer, John Sullivan, Harry Towb, Michael Hordern"
Перед рассветом,8.1,"Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl, Karl Bruckschwaiger, Tex Rubinowitz, Erni Mangold, Dominik Castell, Haymon Maria Buttinger, Harald Waiglein, Bilge Jeschim, Kurti, Hans Weingartner, Liese Lyon, Peter Ily Huemer, Otto Reiter, Hubert Fabian Kulterer, Branko Andric, Constanze Schweiger, John Sloss, Alexandra Seibel, Georg Schöllhammer, Christian Ankowitsch, Wilbirg Reiter, Barbara Klebel, Wolfgang Staribacher, Wolfgang Glüxam"
Бегущий по лезвию,8.1,"Harrison Ford, Sean Young, Rutger Hauer, Edward James Olmos, M. Emmet Walsh, Daryl Hannah, William Sanderson, Brion James, Joe Turkel, Joanna Cassidy, James Hong, Morgan Paull, Kevin Thompson, John Edward Allen, Hy Pyke, Kimiko Hiroshige, Bob Okazaki, Carolyn DeMirjian"
Отель «Гранд Будапешт»,8.1,"Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody, Willem Dafoe, Jeff Goldblum, Harvey Keitel, Jude Law, Bill Murray, Edward Norton, Saoirse Ronan, Jason Schwartzman, Léa Seydoux, Tilda Swinton, Tom Wilkinson, Owen Wilson, Tony Revolori, Larry Pine, Giselda Volodi, Florian Lukas, Karl Markovics, Volker Zack, Neal Huff, Bob Balaban, Fisher Stevens, Wallace Wolodarsky, Waris Ahluwalia, Jella Niemann, Marcel Mazur, Robert Bienas, Manfred Lindner, Oliver Claridge, Bernhard Kremser, Kunichi Nomura, Anna Rademacher, Heinz-Werner Jeschkowski, Steffen Scheumann, Sabine Euler, Renate Klein, Uwe Holoubek, Francesco Zippel, Enrico Hoffmann, Daniel Steiner, Marie Goyette, Hendrik von Bültzingslöwen, Paul Schlase, Jeno Orosz, Gyula Lukács, Darin Damjanow, Dar Ronge, Georg Rittmannsperger, Dirk Bossmann, Arwin Lobedann, Robin Hurlstone, Jutta Westphal, Matthias Holfert, Lisa Kreuzer, Gisela Bech, Birgit Müller, Ursula Kuhnt, Monika Krüger, Wolfram Nielacny, Reinhold Hegelow, Steffen Nixdorf, Rainer Reiners, Milton Welsh, Piet Paes, Michaela Caspar, Sabine Urig, Heike Hanold-Lynch, Roy Macready, John Peet, Carl Sprague, Golo Euler, Jürgen Schwämmle, Frank Jacob, Claudia Jung, Roman Berger, Michael Benthin, Matthias Matschke, Lennart Meyer, Alfred Hänel, Manpreet Gerlach, David Adamik, Moritz Hepper, David Cioffi, Lucas Hedges, Wolfgang Czeczor, Philipp Sonntag, Hans-Martin Stier, Georg Tryphon, Gabriel Rush, Hannes Wegener, Gerald Sullivan, Oliver Hazell, Ben Howard, Bohumil Váchal, Marko Dyrlich, Ed Munro"
